video_id,video_path,caption,result1,action_caption
10640925015,/mnt/adithya/test/10640925015.mp4,a group of children are playing with a structure and building a structure.,pushing cart,pushing cart. a group of children are playing with a structure and building a structure.
4260983848,/mnt/adithya/test/4260983848.mp4,a little girl is putting on a face and then she puts some makeup on her face.,sticking tongue out,sticking tongue out. a little girl is putting on a face and then she puts some makeup on her face.
5750524360,/mnt/adithya/test/5750524360.mp4,a man and a woman are practicing a dance routine in a studio.,belly dancing,belly dancing. a man and a woman are practicing a dance routine in a studio.
3485555298,/mnt/adithya/test/3485555298.mp4,a woman is riding a bike down a road and then she is riding a bike.,riding unicycle,riding unicycle. a woman is riding a bike down a road and then she is riding a bike.
7375575700,/mnt/adithya/test/7375575700.mp4,a dog is running around and a person throws a ball to a dog.,training dog,training dog. a dog is running around and a person throws a ball to a dog.
7888556496,/mnt/adithya/test/7888556496.mp4,a woman is sitting on a table with a dog and she is talking to her.,walking the dog,walking the dog. a woman is sitting on a table with a dog and she is talking to her.
9304080249,/mnt/adithya/test/9304080249.mp4,a young boy is playing a toy keyboard in a living room.,moving furniture,moving furniture. a young boy is playing a toy keyboard in a living room.
3440542069,/mnt/adithya/test/3440542069.mp4,a woman is sitting on a chair and a little girl is sitting on a chair and she,robot dancing,robot dancing. a woman is sitting on a chair and a little girl is sitting on a chair and she
7587067930,/mnt/adithya/test/7587067930.mp4,a dog is sitting on a couch and a person is eating a snack.,finger snapping,finger snapping. a dog is sitting on a couch and a person is eating a snack.
7706765754,/mnt/adithya/test/7706765754.mp4,a woman is swimming in a pool with a little girl.,somersaulting,somersaulting. a woman is swimming in a pool with a little girl.
7530844076,/mnt/adithya/test/7530844076.mp4,a dog is walking on the carpet and a person is petting it.,grooming dog,grooming dog. a dog is walking on the carpet and a person is petting it.
6299469194,/mnt/adithya/test/6299469194.mp4,a group of people are training a dog to get it to shake.,grooming dog,grooming dog. a group of people are training a dog to get it to shake.
3705663920,/mnt/adithya/test/3705663920.mp4,a person is riding a bike down a path and then jumps off a ramp.,disc golfing,disc golfing. a person is riding a bike down a path and then jumps off a ramp.
4167294363,/mnt/adithya/test/4167294363.mp4,a little boy is sitting in a toy car and is being pushed by a man.,opening present,opening present. a little boy is sitting in a toy car and is being pushed by a man.
4107499066,/mnt/adithya/test/4107499066.mp4,a baby is sitting on the floor and shaking her head back and forth.,crawling baby,crawling baby. a baby is sitting on the floor and shaking her head back and forth.
9720764244,/mnt/adithya/test/9720764244.mp4,a woman and a boy are playing rock paper scissors.,rock scissors paper,rock scissors paper. a woman and a boy are playing rock paper scissors.
7271608860,/mnt/adithya/test/7271608860.mp4,a person is holding a cell phone and then turns it around and then turns it.,unboxing,unboxing. a person is holding a cell phone and then turns it around and then turns it.
6074900172,/mnt/adithya/test/6074900172.mp4,a man is showing how to use a new plane.,playing drums,playing drums. a man is showing how to use a new plane.
6577341237,/mnt/adithya/test/6577341237.mp4,a little girl is sitting at a table and is using a pen to brush her hair.,playing harmonica,playing harmonica. a little girl is sitting at a table and is using a pen to brush her hair.
3057454440,/mnt/adithya/test/3057454440.mp4,a family is playing with some toys and the family is playing with them,decorating the christmas tree,decorating the christmas tree. a family is playing with some toys and the family is playing with them
5441902119,/mnt/adithya/test/5441902119.mp4,two young boys are talking and then one of them is giving each other a hug.,dancing macarena,dancing macarena. two young boys are talking and then one of them is giving each other a hug.
6224708185,/mnt/adithya/test/6224708185.mp4,a group of people are sitting on the grass and watching some animals,riding camel,riding camel. a group of people are sitting on the grass and watching some animals
3258993991,/mnt/adithya/test/3258993991.mp4,a dog is playing with a toy dog and the dog is running around.,petting animal (not cat),petting animal (not cat). a dog is playing with a toy dog and the dog is running around.
5608926424,/mnt/adithya/test/5608926424.mp4,a woman is feeding a goat and a dog is laughing.,petting animal (not cat),petting animal (not cat). a woman is feeding a goat and a dog is laughing.
4177367968,/mnt/adithya/test/4177367968.mp4,a man is holding a baby and the baby is shaking his head.,carrying baby,carrying baby. a man is holding a baby and the baby is shaking his head.
3933732494,/mnt/adithya/test/3933732494.mp4,two girls are playing with a toy and a woman is talking to them.,laying bricks,laying bricks. two girls are playing with a toy and a woman is talking to them.
5530887795,/mnt/adithya/test/5530887795.mp4,a man and woman are performing a dance routine in front of a crowd.,robot dancing,robot dancing. a man and woman are performing a dance routine in front of a crowd.
9012054196,/mnt/adithya/test/9012054196.mp4,a man is speaking to a group of people at a conference table.,answering questions,answering questions. a man is speaking to a group of people at a conference table.
3312292397,/mnt/adithya/test/3312292397.mp4,a man is holding a baby and shaking her head back and forth.,laughing,laughing. a man is holding a baby and shaking her head back and forth.
2971706210,/mnt/adithya/test/2971706210.mp4,a young girl is sitting at a table and eating a bowl of soup.,eating spaghetti,eating spaghetti. a young girl is sitting at a table and eating a bowl of soup.
2488260327,/mnt/adithya/test/2488260327.mp4,a woman is holding a baby and the baby is laughing.,sticking tongue out,sticking tongue out. a woman is holding a baby and the baby is laughing.
3183346596,/mnt/adithya/test/3183346596.mp4,a man is riding on a mountain with a bottle of beer and then he takes a drink,paragliding,paragliding. a man is riding on a mountain with a bottle of beer and then he takes a drink
5617027305,/mnt/adithya/test/5617027305.mp4,a man is jumping from a staircase and then jumps down a flight of stairs.,cartwheeling,cartwheeling. a man is jumping from a staircase and then jumps down a flight of stairs.
2777021212,/mnt/adithya/test/2777021212.mp4,a group of people are standing around and talking to each other.,playing paintball,playing paintball. a group of people are standing around and talking to each other.
4158599646,/mnt/adithya/test/4158599646.mp4,a man is smiling and smiling and smiling while smiling.,beatboxing,beatboxing. a man is smiling and smiling and smiling while smiling.
7492345390,/mnt/adithya/test/7492345390.mp4,a woman is holding a baby and the baby is drinking from a bottle.,playing harmonica,playing harmonica. a woman is holding a baby and the baby is drinking from a bottle.
4743196658,/mnt/adithya/test/4743196658.mp4,a baby is crawling around on a floor and then falls down.,shaking head,shaking head. a baby is crawling around on a floor and then falls down.
8277579351,/mnt/adithya/test/8277579351.mp4,a dog is walking around with a dog and the dog is barking.,throwing ball,throwing ball. a dog is walking around with a dog and the dog is barking.
2779111829,/mnt/adithya/test/2779111829.mp4,a group of people are having a pillow fight in the backyard.,punching person (boxing),punching person (boxing). a group of people are having a pillow fight in the backyard.
10400848434,/mnt/adithya/test/10400848434.mp4,a little girl is feeding a group of ducks and a man is feeding them.,feeding goats,feeding goats. a little girl is feeding a group of ducks and a man is feeding them.
4226033751,/mnt/adithya/test/4226033751.mp4,a person is holding a ball and showing how to make it look like a balloon.,massaging feet,massaging feet. a person is holding a ball and showing how to make it look like a balloon.
6041516235,/mnt/adithya/test/6041516235.mp4,two young boys are sitting on a tree and the boy is sitting in a chair.,riding scooter,riding scooter. two young boys are sitting on a tree and the boy is sitting in a chair.
2419603277,/mnt/adithya/test/2419603277.mp4,a group of men are sitting in a room and talking and playing rock paper scissors.,counting money,counting money. a group of men are sitting in a room and talking and playing rock paper scissors.
2881352518,/mnt/adithya/test/2881352518.mp4,a cat is walking across a room and then a woman is running on the floor.,somersaulting,somersaulting. a cat is walking across a room and then a woman is running on the floor.
3035546739,/mnt/adithya/test/3035546739.mp4,a group of people are riding bikes down a trail.,riding a bike,riding a bike. a group of people are riding bikes down a trail.
7227831086,/mnt/adithya/test/7227831086.mp4,a man is riding a bike down a dirt path.,riding a bike,riding a bike. a man is riding a bike down a dirt path.
10173643695,/mnt/adithya/test/10173643695.mp4,a young boy is doing a back flip on a gym mat.,bouncing on trampoline,bouncing on trampoline. a young boy is doing a back flip on a gym mat.
